Date,Open,High,Low,Close,Adj Close,Volume,Return
2024-06-20,681.7999877929688,689.8800048828125,673.719970703125,679.030029296875,679.030029296875,2585100.0,-0.009683891345366513
2024-06-21,683.260009765625,686.9000244140625,678.0999755859375,686.1199951171875,686.1199951171875,4557100.0,0.010441314101607535
2024-06-24,685.0,685.5,664.5,669.02001953125,669.02001953125,3916300.0,-0.024922718631770646
2024-06-25,673.4400024414062,673.6699829101562,662.2999877929688,672.4099731445312,672.4099731445312,2278800.0,0.005067043607538624
2024-06-26,672.4099731445312,682.9600219726562,670.02001953125,677.6900024414062,677.6900024414062,3545800.0,0.00785239587120179
2024-06-27,679.3499755859375,688.5700073242188,678.1400146484375,684.3400268554688,684.3400268554688,2404800.0,0.009812782230969264
2024-06-28,679.0,687.0,673.0800170898438,674.8800048828125,674.8800048828125,3412400.0,-0.013823569572752992
2024-07-01,674.8900146484375,675.02001953125,663.780029296875,673.6099853515625,673.6099853515625,2212800.0,-0.0018818449532677084
2024-07-02,673.5399780273438,681.739990234375,670.0700073242188,679.5800170898438,679.5800170898438,2411400.0,0.00886274234068174
2024-07-03,677.47998046875,683.75,675.5,682.510009765625,682.510009765625,1403500.0,0.0043114756203814775
2024-07-04,677.47998046875,683.75,675.5,682.510009765625,682.510009765625,1403500.0,0.0043114756203814775
2024-07-05,682.510009765625,697.489990234375,677.22998046875,690.6500244140625,690.6500244140625,2659100.0,0.011926586470479394
2024-07-08,687.0,688.8599853515625,681.489990234375,685.739990234375,685.739990234375,1930800.0,-0.007109294152060741
2024-07-09,690.0,695.27001953125,684.719970703125,685.739990234375,685.739990234375,2596100.0,0.0
2024-07-10,685.02001953125,687.219970703125,673.1599731445312,677.6500244140625,677.6500244140625,2651900.0,-0.011797424585880512
2024-07-11,672.489990234375,672.489990234375,647.4400024414062,652.75,652.75,5106600.0,-0.03674466688847622
2024-07-12,652.75,655.9199829101562,643.7100219726562,647.5999755859375,647.5999755859375,3349900.0,-0.007889734835790918
2024-07-15,647.5,667.5399780273438,646.6300048828125,656.4500122070312,656.4500122070312,3208800.0,0.013665900177167734
2024-07-16,661.7999877929688,663.6799926757812,649.1300048828125,656.3200073242188,656.3200073242188,2685700.0,-0.00019804231913322923
2024-07-17,650.0,650.4500122070312,639.469970703125,647.4600219726562,647.4600219726562,4017300.0,-0.013499489963263778
2024-07-18,656.5999755859375,657.0399780273438,639.1699829101562,643.0399780273438,643.0399780273438,7575800.0,-0.006826744193171419
2024-07-19,660.6400146484375,678.969970703125,629.1199951171875,633.3400268554688,633.3400268554688,9799500.0,-0.015084522740921313
